11671	3
0.757496	0.340006	0
0.72562	0.756458	0
0.26846	0.515	0
0.49	0.24248	0
0.268474	0.364997	0
0.259818	0.350004	0
0.268463	0.444999	0
0.674955	0.731621	0
0.740199	0.51	0
0.625009	0.731529	0
0.565	0.731538	0
0.2598	0.550001	0
0.380002	0.277112	0
0.460001	0.7402	0
0.748623	0.68487	0
0.405	0.25114	0
0.534995	0.26846	0
0.5	0.24248	0
0.580003	0.722875	0
0.259799	0.400002	0
0.73135	0.285922	0
0.514999	0.25114	0
0.722873	0.540002	0
0.748841	0.375007	0
0.731499	0.61498	0
0.722839	0.589996	0
0.304838	0.730079	0
0.277125	0.449998	0
0.320536	0.722315	0
0.46	0.277121	0
0.330345	0.722504	0
0.740193	0.570001	0
0.345104	0.73148	0
0.277479	0.660172	0
0.69	0.723014	0
0.53	0.7402	0
0.260585	0.273009	0
0.277124	0.459998	0
0.435003	0.73154	0
0.73152	0.414994	0
0.365015	0.748871	0
0.2598	0.52	0
0.485	0.25114	0
0.405015	0.731546	0
0.579968	0.25981	0
0.748813	0.335013	0
0.757508	0.360006	0
0.259801	0.430001	0
0.55	0.740199	0
0.28181	0.726465	0
0.664665	0.268753	0
0.425001	0.268461	0
0.268569	0.685147	0
0.594969	0.251154	0
0.704722	0.732129	0
0.277437	0.700098	0
0.549984	0.277121	0
0.277121	0.56	0
0.564975	0.268465	0
0.315006	0.268349	0
0.600001	0.740196	0
0.354997	0.268469	0
0.654995	0.731577	0
0.45	0.277121	0
0.259803	0.600002	0
0.722749	0.629888	0
0.27712	0.320078	0
0.732634	0.269235	0
0.268238	0.294411	0
0.268461	0.585001	0
0.748617	0.66499	0
0.70886	0.741072	0
0.250491	0.28576	0
0.515	0.73154	0
0.740199	0.499999	0
0.731538	0.525001	0
0.639861	0.25994	0
0.390019	0.740213	0
0.630023	0.722863	0
0.299875	0.259754	0
0.282391	0.253032	0
0.268461	0.485	0
0.748859	0.474999	0
0.277116	0.38	0
0.722687	0.268942	0
0.268498	0.335023	0
0.731536	0.444997	0
0.277121	0.57	0
0.748578	0.674947	0
0.748848	0.395002	0
0.475001	0.73154	0
0.610002	0.740195	0
0.713155	0.268167	0
0.277121	0.5	0
0.375013	0.748872	0
0.450001	0.7402	0
0.72176	0.299669	0
0.604961	0.251164	0
0.679622	0.277487	0
0.726349	0.74707	0
0.74096	0.719244	0
0.748987	0.70467	0
0.251146	0.615004	0
0.64002	0.722878	0
0.490001	0.72288	0
0.719851	0.750853	0
0.25114	0.535	0
0.330029	0.277129	0
0.268461	0.475	0
0.369997	0.277115	0
0.570001	0.722877	0
0.420008	0.72288	0
0.5	0.72288	0
0.277124	0.708943	0
0.277121	0.51	0
0.733289	0.733528	0
0.277381	0.670162	0
0.271993	0.259379	0
0.615007	0.73153	0
0.259427	0.290131	0
0.722864	0.429991	0
0.748844	0.385004	0
0.539991	0.27712	0
0.268457	0.395002	0
0.519999	0.2598	0
0.722869	0.550003	0
0.72283	0.599987	0
0.731526	0.575001	0
0.680003	0.723033	0
0.430005	0.722879	0
0.722855	0.419989	0
0.589955	0.25982	0
0.320071	0.277052	0
0.27696	0.310111	0
0.595002	0.731535	0
0.722667	0.639835	0
0.740182	0.4	0
0.27713	0.369996	0
0.722418	0.310076	0
0.689578	0.277306	0
0.390004	0.277114	0
0.25114	0.545001	0
0.44	0.277121	0
0.748769	0.694779	0
0.715475	0.732952	0
0.664983	0.731605	0
0.345001	0.268473	0
0.277125	0.439998	0
0.310783	0.722077	0
0.277441	0.650142	0
0.619903	0.259882	0
0.731164	0.65493	0
0.559973	0.277125	0
0.703585	0.267895	0
0.277202	0.690205	0
0.26846	0.525	0
0.54	0.7402	0
0.400001	0.259799	0
0.722872	0.439994	0
0.251164	0.63501	0
0.72707	0.277968	0
0.629884	0.259912	0
0.740199	0.489999	0
0.748859	0.464999	0
0.620017	0.722861	0
0.48	0.2598	0
0.731373	0.32506	0
0.277121	0.550001	0
0.69991	0.723114	0
0.475	0.26846	0
0.739868	0.659987	0
0.277121	0.489999	0
0.757504	0.350006	0
0.294101	0.728584	0
0.740113	0.330029	0
0.480001	0.72288	0
0.340002	0.277154	0
0.410015	0.722883	0
0.268487	0.354999	0
0.654728	0.268743	0
0.268462	0.435	0
0.47	0.277121	0
0.740199	0.459999	0
0.258096	0.281444	0
0.2598	0.53	0
0.731539	0.515	0
0.731529	0.565002	0
0.555	0.731539	0
0.605004	0.731533	0
0.395002	0.268458	0
0.360034	0.740214	0
0.740175	0.390004	0
0.722801	0.619945	0
0.267928	0.282411	0
0.709428	0.723624	0
0.544985	0.285781	0
0.609922	0.259854	0
0.285781	0.494999	0
0.277112	0.390003	0
0.505	0.251141	0
0.717948	0.742805	0
0.524998	0.26846	0
0.2598	0.410002	0
0.722865	0.560003	0
0.720867	0.288136	0
0.575004	0.714213	0
0.72282	0.609971	0
0.748838	0.36501	0
0.714203	0.434987	0
0.722851	0.580002	0
0.28638	0.655294	0
0.316002	0.713437	0
0.722841	0.409988	0
0.268599	0.645059	0
0.340221	0.722709	0
0.669993	0.723026	0
0.425006	0.714217	0
0.380024	0.740219	0
0.270769	0.270481	0
0.285788	0.454995	0
0.748829	0.345015	0
0.71419	0.424982	0
0.281738	0.715907	0
0.395024	0.731553	0
0.485001	0.714219	0
0.285775	0.375001	0
0.43	0.277121	0
0.277234	0.68017	0
0.590003	0.722873	0
0.325047	0.285808	0
0.277121	0.52	0
0.495	0.251141	0
0.669615	0.277565	0
0.445002	0.73154	0
0.410001	0.2598	0
0.310116	0.276883	0
0.276732	0.300026	0
0.722514	0.649796	0
0.304912	0.268263	0
0.585005	0.71421	0
0.359992	0.277127	0
0.65001	0.722914	0
0.455	0.285781	0
0.268462	0.595001	0
0.73151	0.404996	0
0.277187	0.330043	0
0.599939	0.259834	0
0.695222	0.71429	0
0.277152	0.359993	0
0.731539	0.505	0
0.722876	0.530001	0
0.349991	0.277145	0
0.25986	0.640026	0
0.285771	0.315143	0
0.64477	0.268714	0
0.625042	0.714187	0
0.26846	0.545001	0
0.325604	0.713498	0
0.28575	0.695454	0
0.290359	0.259823	0
0.375003	0.285763	0
0.277121	0.58	0
0.251151	0.625005	0
0.740199	0.479999	0
0.722619	0.320133	0
0.574961	0.268472	0
0.731538	0.454998	0
0.285781	0.565	0
0.739714	0.679904	0
0.740199	0.469999	0
0.465001	0.73154	0
0.716826	0.277727	0
0.370027	0.740221	0
0.713694	0.305514	0
0.699319	0.276936	0
0.29097	0.717886	0
0.684944	0.286199	0
0.51	0.72288	0
0.7329	0.723913	0
0.740532	0.709454	0
0.259806	0.610004	0
0.635052	0.714193	0
0.277123	0.469999	0
0.713987	0.634747	0
0.495001	0.71422	0
0.56	0.722878	0
0.714142	0.594989	0
0.286788	0.706744	0
0.285781	0.505	0
0.268497	0.345006	0
0.525	0.73154	0
0.72527	0.737829	0
0.714161	0.585001	0
0.286353	0.66533	0
0.714205	0.545004	0
0.415001	0.26846	0
0.529996	0.27712	0
0.285763	0.385005	0
0.740169	0.380009	0
0.355075	0.731552	0
0.714063	0.624864	0
0.554974	0.285784	0
0.509999	0.259801	0
0.268458	0.405002	0
0.711961	0.295294	0
0.740162	0.370015	0
0.415011	0.714217	0
0.285789	0.444995	0
0.674698	0.286364	0
0.276966	0.289403	0
0.334992	0.285862	0
0.440003	0.722879	0
0.465	0.285781	0
0.285888	0.325064	0
0.685083	0.714467	0
0.714212	0.535003	0
0.385008	0.285767	0
0.739856	0.689797	0
0.584943	0.268486	0
0.285781	0.555001	0
0.2598	0.54	0
0.445	0.285781	0
0.740139	0.699652	0
0.730922	0.664953	0
0.285782	0.484998	0
0.565001	0.714216	0
0.659997	0.72297	0
0.48	0.277121	0
0.28621	0.645193	0
0.73974	0.66997	0
0.475001	0.714219	0
0.285805	0.364992	0
0.259801	0.420001	0
0.569957	0.277133	0
0.708037	0.275435	0
0.405001	0.268459	0
0.315148	0.285688	0
0.722823	0.399991	0
0.375047	0.731575	0
0.722877	0.449997	0
0.545	0.731539	0
0.731501	0.395001	0
0.61001	0.722866	0
0.731539	0.494999	0
0.615025	0.714194	0
0.285752	0.685341	0
0.748836	0.355013	0
0.49	0.259801	0
0.6348	0.268673	0
0.470001	0.72288	0
0.385035	0.731563	0
0.455001	0.73154	0
0.485	0.268461	0
0.365058	0.731577	0
0.277122	0.479999	0
0.624826	0.268626	0
0.713894	0.315338	0
0.722878	0.52	0
0.695449	0.28584	0
0.285454	0.305388	0
0.714171	0.414978	0
0.713873	0.644621	0
0.400025	0.722889	0
0.714128	0.60497	0
0.282346	0.26671	0
0.659639	0.277582	0
0.307137	0.713802	0
0.714198	0.555005	0
0.30006	0.276634	0
0.300783	0.720415	0
0.722859	0.570003	0
0.714212	0.444993	0
0.400003	0.277118	0
0.26846	0.415001	0
0.705268	0.629712	0
0.564957	0.285793	0
0.45	0.294441	0
0.329936	0.294611	0
0.705409	0.714293	0
0.514999	0.26846	0
0.285785	0.464997	0
0.294443	0.489998	0
0.277114	0.400003	0
0.705492	0.301933	0
0.731477	0.375018	0
0.705414	0.599973	0
0.435004	0.714219	0
0.600005	0.722871	0
0.549977	0.294443	0
0.285766	0.395005	0
0.277308	0.640087	0
0.705543	0.439985	0
0.579935	0.277151	0
0.405021	0.714221	0
0.335412	0.713792	0
0.285789	0.434996	0
0.294455	0.44999	0
0.614856	0.268577	0
0.664621	0.286471	0
0.679919	0.295041	0
0.705529	0.429976	0
0.295258	0.650373	0
0.278803	0.278459	0
0.71411	0.614938	0
0.294438	0.370006	0
0.285782	0.575	0
0.344971	0.285844	0
0.535	0.73154	0
0.286041	0.675298	0
0.294132	0.690491	0
0.277121	0.53	0
0.5	0.259801	0
0.475	0.285781	0
0.580009	0.705546	0
0.285781	0.515	0
0.320021	0.294474	0
0.714144	0.404975	0
0.72222	0.659804	0
0.364991	0.285773	0
0.277122	0.59	0
0.64505	0.714225	0
0.435	0.285782	0
0.294559	0.320023	0
0.675007	0.714532	0
0.28593	0.335007	0
0.277178	0.349995	0
0.705542	0.540004	0
0.420004	0.705552	0
0.268461	0.425001	0
0.722879	0.51	0
0.395007	0.285774	0
0.277196	0.34001	0
0.64967	0.277555	0
0.277121	0.54	0
0.320585	0.704328	0
0.740158	0.360021	0
0.294482	0.268195	0
0.259814	0.620008	0
0.594918	0.268507	0
0.731539	0.484999	0
0.722684	0.330119	0
0.285781	0.545001	0
0.731539	0.464999	0
0.480001	0.705559	0
0.294066	0.69972	0
0.534993	0.28578	0
0.450002	0.72288	0
0.730764	0.684868	0
0.714216	0.525001	0
0.717837	0.723932	0
0.380017	0.294411	0
0.284932	0.295805	0
0.724985	0.728631	0
0.732277	0.714171	0
0.268466	0.605003	0
0.630094	0.705504	0
0.259825	0.630012	0
0.490001	0.705559	0
0.690116	0.705853	0
0.55	0.722879	0
0.707579	0.285121	0
0.52	0.72288	0
0.294441	0.499999	0
0.420001	0.277121	0
0.505	0.71422	0
0.705446	0.589996	0
0.295509	0.660587	0
0.305414	0.285366	0
0.26846	0.535	0
0.714178	0.575004	0
0.740144	0.340032	0
0.430003	0.705556	0
0.294408	0.380012	0
0.294442	0.56	0
0.731492	0.385009	0
0.350152	0.72287	0
0.705172	0.639507	0
0.46	0.294441	0
0.700551	0.705331	0
0.519998	0.27712	0
0.294451	0.459993	0
0.70517	0.310661	0
0.595007	0.714208	0
0.277123	0.43	0
0.69041	0.294892	0
0.294442	0.569999	0
0.310163	0.704813	0
0.570004	0.705552	0
0.370005	0.294405	0
0.294507	0.310052	0
0.705531	0.550006	0
0.539989	0.294441	0
0.620055	0.705514	0
0.730691	0.67496	0
0.629724	0.277435	0
0.555	0.714218	0
0.28585	0.354983	0
0.559961	0.294451	0
0.724551	0.718995	0
0.705553	0.449993	0
0.277119	0.410002	0
0.29889	0.708619	0
0.285783	0.474998	0
0.294456	0.43999	0
0.29491	0.640172	0
0.390016	0.294427	0
0.37009	0.722944	0
0.714189	0.565005	0
0.285781	0.525	0
0.604888	0.268534	0
0.740151	0.350028	0
0.410002	0.27712	0
0.294444	0.479997	0
0.460001	0.722879	0
0.294705	0.329963	0
0.605013	0.714202	0
0.354977	0.285801	0
0.722879	0.499999	0
0.731539	0.474999	0
0.277122	0.420001	0
0.639696	0.277502	0
0.73142	0.335062	0
0.339914	0.294591	0
0.470001	0.705559	0
0.410009	0.70555	0
0.49	0.277121	0
0.495	0.268461	0
0.721275	0.680039	0
0.731108	0.694754	0
0.360125	0.722943	0
0.722878	0.459998	0
0.722782	0.380014	0
0.713943	0.325222	0
0.715238	0.71543	0
0.268532	0.635034	0
0.705505	0.419966	0
0.713638	0.654498	0
0.679978	0.706174	0
0.390041	0.722901	0
0.294499	0.35999	0
0.28947	0.276681	0
0.72175	0.669893	0
0.714217	0.454997	0
0.722803	0.389999	0
0.294441	0.550001	0
0.705395	0.60994	0
0.722691	0.340091	0
0.47	0.294441	0
0.574933	0.285812	0
0.694647	0.696909	0
0.731577	0.704529	0
0.524997	0.28578	0
0.303121	0.454983	0
0.2859	0.344982	0
0.455	0.303101	0
0.705256	0.320338	0
0.590012	0.705542	0
0.731467	0.36503	0
0.65503	0.714303	0
0.294407	0.39001	0
0.285773	0.405003	0
0.395038	0.714231	0
0.330662	0.7046	0
0.664998	0.714432	0
0.61976	0.277356	0
0.700993	0.294222	0
0.294454	0.429992	0
0.315399	0.695008	0
0.285988	0.63509	0
0.303973	0.645252	0
0.705552	0.530002	0
0.669735	0.295378	0
0.303104	0.565	0
0.440002	0.705558	0
0.385035	0.303069	0
0.286139	0.286011	0
0.731447	0.345055	0
0.380063	0.72292	0
0.44	0.294442	0
0.53	0.72288	0
0.515	0.71422	0
0.560002	0.705556	0
0.685059	0.303378	0
0.29529	0.670686	0
0.294378	0.680542	0
0.285781	0.535	0
0.294441	0.51	0
0.375035	0.303036	0
0.475001	0.696899	0
0.324799	0.303403	0
0.705467	0.409955	0
0.69611	0.304314	0
0.293825	0.300636	0
0.285782	0.584999	0
0.64012	0.705518	0
0.705517	0.560006	0
0.303501	0.324817	0
0.714218	0.515	0
0.277125	0.600001	0
0.554965	0.303108	0
0.303105	0.484995	0
0.405004	0.28578	0
0.654607	0.286481	0
0.713913	0.335138	0
0.285785	0.424998	0
0.359978	0.294428	0
0.505	0.268461	0
0.544983	0.303102	0
0.268473	0.615006	0
0.722879	0.489999	0
0.696636	0.604941	0
0.465001	0.714219	0
0.414993	0.69688	0
0.705474	0.580004	0
0.721901	0.689902	0
0.705348	0.61986	0
0.294687	0.339942	0
0.684718	0.697918	0
0.529995	0.29444	0
0.303126	0.44498	0
0.585018	0.696875	0
0.722763	0.370034	0
0.301668	0.685847	0
0.696882	0.535003	0
0.326011	0.695049	0
0.303102	0.555001	0
0.444999	0.303102	0
0.334773	0.30345	0
0.294443	0.579998	0
0.635202	0.696811	0
0.302998	0.314907	0
0.509999	0.277121	0
0.696865	0.545005	0
0.696515	0.624733	0
0.485	0.285781	0
0.712194	0.705155	0
0.714109	0.394979	0
0.485001	0.696899	0
0.696869	0.434972	0
0.610028	0.705529	0
0.294447	0.469995	0
0.303102	0.494998	0
0.295842	0.284813	0
0.696686	0.594982	0
0.445002	0.714219	0
0.425	0.285782	0
0.500001	0.705559	0
0.54	0.722879	0
0.304589	0.65566	0
0.310071	0.294423	0
0.589903	0.277181	0
0.674989	0.304215	0
0.425	0.69689	0
0.303116	0.36503	0
0.303048	0.375036	0
0.345297	0.714131	0
0.705025	0.649202	0
0.57501	0.696884	0
0.625119	0.696825	0
0.696406	0.634519	0
0.696887	0.444987	0
0.294585	0.349964	0
0.545	0.714219	0
0.595025	0.696868	0
0.696893	0.525001	0
0.722992	0.709516	0
0.465	0.3031	0
0.569937	0.294468	0
0.303921	0.695867	0
0.400009	0.294439	0
0.365178	0.714345	0
0.303508	0.63503	0
0.705498	0.570007	0
0.294441	0.53	0
0.294441	0.52	0
0.714219	0.505	0
0.465001	0.696899	0
0.349941	0.294497	0
0.689301	0.31097	0
0.303109	0.474993	0
0.564942	0.303124	0
0.600018	0.705537	0
0.705557	0.520001	0
0.400023	0.705556	0
0.292323	0.292259	0
0.696601	0.614876	0
0.696885	0.315256	0
0.404993	0.696874	0
0.310863	0.685268	0
0.5	0.277121	0
0.355232	0.714327	0
0.722879	0.469999	0
0.696843	0.424955	0
0.64461	0.286427	0
0.714072	0.384993	0
0.713114	0.664476	0
0.669983	0.706054	0
0.634624	0.286339	0
0.395021	0.303098	0
0.294441	0.54	0
0.268492	0.625017	0
0.64527	0.696838	0
0.450002	0.705559	0
0.435002	0.696896	0
0.415002	0.285782	0
0.30323	0.354995	0
0.584898	0.285848	0
0.534993	0.303101	0
0.687852	0.599954	0
0.650123	0.705584	0
0.303128	0.434979	0
0.615063	0.696845	0
0.705102	0.330153	0
0.590037	0.688194	0
0.55995	0.311774	0
0.409962	0.688197	0
0.688224	0.529998	0
0.722742	0.360054	0
0.294447	0.419995	0
0.304111	0.676713	0
0.311799	0.449964	0
0.303033	0.385024	0
0.336219	0.695849	0
0.277197	0.630038	0
0.29442	0.400005	0
0.385065	0.714251	0
0.514999	0.285781	0
0.705002	0.695967	0
0.365011	0.303028	0
0.312477	0.639882	0
0.303102	0.545001	0
0.65967	0.29551	0
0.329405	0.3126	0
0.311765	0.56	0
0.43	0.294443	0
0.45	0.311761	0
0.722713	0.350069	0
0.375108	0.71429	0
0.525	0.714219	0
0.696895	0.454995	0
0.495	0.285781	0
0.51	0.705559	0
0.55	0.705558	0
0.344864	0.303239	0
0.609806	0.277279	0
0.674877	0.698027	0
0.460001	0.705559	0
0.303105	0.574997	0
0.696798	0.414934	0
0.303101	0.504999	0
0.380072	0.311691	0
0.303911	0.30385	0
0.314929	0.302935	0
0.599861	0.277224	0
0.69626	0.644139	0
0.312225	0.319485	0
0.340571	0.705225	0
0.31177	0.47999	0
0.285784	0.594997	0
0.277132	0.610004	0
0.303113	0.46499	0
0.698716	0.687674	0
0.312746	0.329455	0
0.713913	0.345093	0
0.722879	0.479999	0
0.549975	0.311764	0
0.696842	0.555007	0
0.285781	0.415	0
0.714219	0.494999	0
0.731456	0.355042	0
0.696733	0.584999	0
0.470001	0.688239	0
0.624655	0.286226	0
0.303585	0.334821	0
0.321464	0.684962	0
0.688186	0.429949	0
0.714036	0.375019	0
0.68773	0.619783	0
0.46	0.31176	0
0.480001	0.688239	0
0.705415	0.399947	0
0.294626	0.630044	0
0.305045	0.666299	0
0.445001	0.696898	0
0.640409	0.688108	0
0.311764	0.489996	0
0.300667	0.293738	0
0.455001	0.714219	0
0.495001	0.696899	0
0.311834	0.360105	0
0.31169	0.370104	0
0.710714	0.685798	0
0.714219	0.464999	0
0.680541	0.312617	0
0.313287	0.650187	0
0.419987	0.688218	0
0.688204	0.540001	0
0.704725	0.658838	0
0.48	0.294441	0
0.565005	0.696891	0
0.687779	0.60989	0
0.303122	0.424981	0
0.580023	0.688209	0
0.519998	0.294441	0
0.664965	0.304684	0
0.434999	0.303104	0
0.311767	0.569998	0
0.390045	0.311755	0
0.31949	0.312162	0
0.294444	0.589994	0
0.688245	0.688983	0
0.311786	0.459977	0
0.688216	0.439975	0
0.687619	0.629617	0
0.630244	0.688124	0
0.722447	0.699933	0
0.345902	0.697081	0
0.688236	0.519998	0
0.504999	0.285781	0
0.312328	0.339834	0
0.569919	0.3118	0
0.579902	0.294507	0
0.332337	0.68599	0
0.399944	0.688186	0
0.655305	0.696963	0
0.660078	0.705748	0
0.312042	0.6298	0
0.35045	0.705731	0
0.714006	0.365056	0
0.705557	0.459997	0
0.311763	0.550001	0
0.339729	0.31209	0
0.354955	0.303083	0
0.705559	0.51	0
0.574912	0.303155	0
0.390048	0.705571	0
0.605033	0.696861	0
0.303397	0.344922	0
0.475	0.3031	0
0.315728	0.67354	0
0.311807	0.439958	0
0.429997	0.688231	0
0.460001	0.688238	0
0.696898	0.464998	0
0.311777	0.469984	0
0.27715	0.620013	0
0.64962	0.295475	0
0.70535	0.38995	0
0.712143	0.674712	0
0.410003	0.294444	0
0.639594	0.295377	0
0.535	0.714219	0
0.405008	0.30311	0
0.322937	0.322906	0
0.713954	0.355073	0
0.701916	0.678288	0
0.703806	0.668557	0
0.539989	0.311761	0
0.303106	0.414988	0
0.320859	0.63443	0
0.570012	0.688222	0
0.705037	0.340065	0
0.509999	0.294441	0
0.524997	0.303101	0
0.585051	0.67952	0
0.650588	0.688151	0
0.311637	0.380065	0
0.678823	0.614835	0
0.395003	0.696881	0
0.285851	0.625026	0
0.303052	0.395009	0
0.670643	0.314183	0
0.455	0.32042	0
0.595071	0.6795	0
0.554963	0.320428	0
0.30323	0.624947	0
0.334599	0.321162	0
0.439999	0.311764	0
0.679569	0.52499	0
0.294447	0.59999	0
0.696778	0.575005	0
0.385089	0.320405	0
0.320429	0.565	0
0.696812	0.565007	0
0.303101	0.515	0
0.303101	0.525	0
0.321426	0.334723	0
0.688137	0.419919	0
0.505001	0.696899	0
0.54	0.705559	0
0.614703	0.286098	0
0.678904	0.604916	0
0.400017	0.311784	0
0.311762	0.499999	0
0.311769	0.579994	0
0.68823	0.44999	0
0.679512	0.690839	0
0.696141	0.653506	0
0.310664	0.310624	0
0.564932	0.320441	0
0.285789	0.604998	0
0.303106	0.584993	0
0.32047	0.454949	0
0.370074	0.311625	0
0.342596	0.687468	0
0.594849	0.285909	0
0.691006	0.680254	0
0.714219	0.484999	0
0.320426	0.555001	0
0.705559	0.499999	0
0.294436	0.409999	0
0.600049	0.688184	0
0.687925	0.589981	0
0.490001	0.688239	0
0.696333	0.325025	0
0.311808	0.429955	0
0.687836	0.319661	0
0.714352	0.695314	0
0.705559	0.469999	0
0.705284	0.379971	0
0.679535	0.434953	0
0.42	0.294444	0
0.687412	0.639325	0
0.320438	0.474981	0
0.620132	0.688152	0
0.696898	0.515	0
0.47	0.31176	0
0.475001	0.679578	0
0.696728	0.40491	0
0.654851	0.304671	0
0.629598	0.295233	0
0.635469	0.679413	0
0.714219	0.474999	0
0.314486	0.661038	0
0.66522	0.697306	0
0.320428	0.484992	0
0.404887	0.679498	0
0.303101	0.535	0
0.44	0.688236	0
0.455001	0.696899	0
0.320357	0.365281	0
0.370173	0.705685	0
0.312026	0.350039	0
0.320622	0.355289	0
0.321579	0.644376	0
0.414953	0.679536	0
0.52	0.705559	0
0.68817	0.550003	0
0.360325	0.705823	0
0.49	0.294441	0
0.555002	0.696895	0
0.645742	0.679393	0
0.678819	0.624701	0
0.445	0.320423	0
0.679549	0.53499	0
0.679486	0.424916	0
0.32049	0.444929	0
0.688236	0.459996	0
0.375139	0.320266	0
0.679013	0.594944	0
0.424999	0.303107	0
0.465	0.679578	0
0.499999	0.294441	0
0.575028	0.679544	0
0.285805	0.615003	0
0.589854	0.294579	0
0.389934	0.688198	0
0.328444	0.675733	0
0.303109	0.594985	0
0.465	0.32042	0
0.590098	0.670812	0
0.345049	0.320367	0
0.705227	0.370011	0
0.395035	0.320477	0
0.679577	0.514995	0
0.380089	0.705605	0
0.38503	0.696906	0
0.349938	0.311735	0
0.669783	0.609889	0
0.320433	0.574996	0
0.604785	0.285996	0
0.303079	0.404997	0
0.320451	0.464968	0
0.424985	0.679561	0
0.311762	0.540001	0
0.679562	0.44498	0
0.677911	0.322701	0
0.610069	0.688175	0
0.62526	0.679452	0
0.696631	0.394889	0
0.320624	0.624624	0
0.644735	0.304568	0
0.394819	0.679478	0
0.415001	0.30311	0
0.45	0.688238	0
0.485	0.303101	0
0.53	0.705559	0
0.32087	0.34522	0
0.640762	0.670679	0
0.705083	0.350051	0
0.514999	0.303101	0
0.529996	0.311761	0
0.656195	0.679452	0
0.600143	0.670783	0
0.294457	0.609986	0
0.678618	0.634547	0
0.320225	0.375179	0
0.660771	0.688384	0
0.329114	0.469963	0
0.311754	0.40997	0
0.58006	0.67085	0
0.450002	0.329081	0
0.34069	0.328882	0
0.544985	0.320422	0
0.679507	0.544991	0
0.429998	0.311768	0
0.705169	0.360056	0
0.670842	0.429924	0
0.329069	0.36067	0
0.670913	0.519982	0
0.325219	0.665107	0
0.365209	0.697122	0
0.560005	0.68823	0
0.311761	0.509999	0
0.311761	0.52	0
0.320501	0.434916	0
0.500001	0.688239	0
0.329097	0.569998	0
0.360035	0.311616	0
0.619621	0.295039	0
0.688238	0.469999	0
0.32044	0.584987	0
0.410003	0.311784	0
0.329097	0.479984	0
0.390055	0.329206	0
0.320424	0.494997	0
0.39973	0.670772	0
0.48	0.31176	0
0.670755	0.689047	0
0.66977	0.619826	0
0.695961	0.662609	0
0.311772	0.589986	0
0.2945	0.619994	0
0.434996	0.679573	0
0.574886	0.320476	0
0.485001	0.679578	0
0.58487	0.303225	0
0.365154	0.320147	0
0.630462	0.670746	0
0.6794	0.414861	0
0.380154	0.329028	0
0.549981	0.329085	0
0.688067	0.570001	0
0.669946	0.599889	0
0.339979	0.677609	0
0.670901	0.529973	0
0.678947	0.681559	0
0.329171	0.449894	0
0.705559	0.489999	0
0.320424	0.545001	0
0.696899	0.505	0
0.329135	0.45994	0
0.696049	0.334883	0
0.311793	0.419958	0
0.688239	0.509999	0
0.686902	0.329355	0
0.455	0.679578	0
0.323071	0.65453	0
0.696515	0.384882	0
0.679573	0.454993	0
0.330708	0.330633	0
0.6872	0.648782	0
0.688057	0.409878	0
0.579882	0.311857	0
0.329426	0.629253	0
0.66046	0.314133	0
0.679127	0.584957	0
0.634689	0.304434	0
0.688127	0.560004	0
0.31185	0.619849	0
0.694262	0.671699	0
0.47	0.670918	0
0.311761	0.53	0
0.687998	0.579993	0
0.605093	0.67949	0
0.303115	0.604971	0
0.351194	0.689936	0
0.311651	0.390022	0
0.329564	0.638659	0
0.409876	0.670841	0
0.515	0.696899	0
0.355612	0.697524	0
0.545001	0.696898	0
0.670888	0.439967	0
0.328817	0.370479	0
0.480001	0.670918	0
0.460001	0.329079	0
0.434998	0.320427	0
0.329092	0.560002	0
0.696899	0.474999	0
0.559955	0.329091	0
0.666304	0.325847	0
0.651174	0.670659	0
0.610171	0.67078	0
0.59979	0.294696	0
0.539994	0.329081	0
0.475	0.32042	0
0.375073	0.696964	0
0.329621	0.35067	0
0.405006	0.320476	0
0.670917	0.509993	0
0.303141	0.614949	0
0.400007	0.329223	0
0.389582	0.670731	0
0.679242	0.574972	0
0.696405	0.374905	0
0.329103	0.579993	0
0.3293	0.619627	0
0.595204	0.662071	0
0.670761	0.419866	0
0.329206	0.439853	0
0.705559	0.479999	0
0.676986	0.333421	0
0.320451	0.594968	0
0.615139	0.679478	0
0.350426	0.328639	0
0.670115	0.58988	0
0.679355	0.564988	0
0.687931	0.399825	0
0.46	0.670918	0
0.650134	0.313819	0
0.444999	0.679577	0
0.679441	0.554992	0
0.359946	0.688594	0
0.494999	0.303101	0
0.565014	0.679561	0
0.352051	0.680173	0
0.32046	0.414903	0
0.534995	0.320421	0
0.311702	0.399991	0
0.419998	0.311776	0
0.419953	0.670887	0
0.320499	0.424906	0
0.369867	0.688338	0
0.662026	0.670618	0
0.519998	0.311761	0
0.337365	0.366232	0
0.605247	0.662042	0
0.678239	0.644307	0
0.475001	0.662257	0
0.544999	0.337741	0
0.394987	0.338051	0
0.662249	0.524958	0
0.47	0.32908	0
0.440002	0.329085	0
0.329087	0.550002	0
0.337898	0.4448	0
0.429985	0.670908	0
0.662252	0.514983	0
0.490001	0.670918	0
0.662131	0.42489	0
0.670286	0.579894	0
0.320422	0.504999	0
0.355137	0.32015	0
0.489999	0.311761	0
0.320422	0.514999	0
0.329087	0.489995	0
0.687307	0.657734	0
0.329599	0.340889	0
0.624665	0.304171	0
0.569907	0.329104	0
0.660455	0.614984	0
0.337772	0.474967	0
0.384747	0.679515	0
0.60971	0.294856	0
0.337772	0.574995	0
0.688239	0.479999	0
